"WikiEspecimenID"	"IDENTIFICADOR"	"COLLECTOR"	"NUMBER"	"COLLDD"	"COLLMM"	"COLLYY"	"FAMILY"	"GENUS"	"SPECIES"	"INFRASPECIES"	"NOME"	"HABITAT_CLASSE"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"DAPmm"	"ALTURAm"	"FERTILIDADE"
"6699"	"SAK13972010"	"Sakagawa, S."	"1397"	"8"	"2"	"2010"	"Orchidaceae"	"Maxillaria"	"amazonica"		"Maxillaria amazonica"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"163.7"		"estéril"
"6700"	"COS16172010"	"Costa, F.M."	"1617"	"25"	"3"	"2010"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"37.9"		"estéril"
"6701"	"HAR15602010"	"Harms, I."	"1560"	"21"	"3"	"2010"	"Rubiaceae"	"Psychotria"	"blakei"		"Psychotria blakei"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"15.3"		"estéril"
"6702"	"COS81792010"	"Costa, F.M."	"8179"	"9"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"plicata"		"Pagamea plicata"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"143"		"estéril"
"6703"	"ARA5962010"	"Terra-Araujo, M.H."	"596"	"10"	"2"	"2010"	"Burseraceae"	"Protium"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"193.8"		"estéril"
"6704"	"PER10172010"	"Perdiz, R.O."	"1017"	"10"	"2"	"2010"	"Burseraceae"	"Trattinnickia"	"burserifolia"		"Trattinnickia burserifolia"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"344.1"		"estéril"
"6705"	"CAR57352009"	"Carvalho, F.A."	"5735"	"5"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"46.5"		"estéril"
"6706"	"COS62052010"	"Costa, F.M."	"6205"	"15"	"2"	"2010"	"Burseraceae"	"Protium"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"13.6"		"estéril"
"6707"	"EST3412010"	"Esteves, S.M."	"341"	"1"	"4"	"2010"	"Annonaceae"	"Xylopia"	"emarginata"		"Xylopia cf. emarginata"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"31.4"		"estéril"
"6708"	"HOL24032010"	"Holanda, A.S.S.."	"2403"	"5"	"4"	"2010"	"Theaceae"	"Ternstroemia"	"urophora"		"Ternstroemia urophora"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"170.8"		"estéril"
"6709"	"MOR992010"	"Mori, S."	"99"	"1"	"4"	"2010"	"Rubiaceae"	"Psychotria"	"polycephala"		"Psychotria polycephala"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"21"		"estéril"
"6710"	"COS26462010"	"Costa, F.M."	"2646"	"8"	"2"	"2010"	"Schizaeaceae"	"Actinostachys"	"pennula"		"Actinostachys pennula"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"148.4"		"estéril"
"6711"	"COS32010"	"Costa, F.M."	"3"	"21"	"3"	"2010"	"Gesneriaceae"	"Codonanthe"	"crassifolia"		"Codonanthe crassifolia"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"102.1"		"estéril"
"6712"	"HUB27412010"	"Huber, O."	"2741"	"8"	"2"	"2010"	"Fabaceae"	"Macrolobium"	"arenarium"		"Macrolobium arenarium"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"349.5"		"estéril"
"6713"	"VÁS28142010"	"Vásquez, R."	"2814"	"24"	"3"	"2010"	"Bromeliaceae"	"Guzmania"	"brasiliensis"		"Guzmania brasiliensis"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"23.1"		"estéril"
"6714"	"PRA11712010"	"Prata, E."	"1171"	"10"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"thyrsiflora"		"Pagamea thyrsiflora"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"14.1"		"estéril"
"6715"	"ASS39492010"	"Assis, R.L."	"3949"	"1"	"4"	"2010"	"Myrtaceae"	"Myrcia"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"22.1"		"estéril"
"6716"	"PRA11342010"	"Prata, E."	"1134"	"13"	"2"	"2010"	"Rubiaceae"	"Pagamea"			"Pagamea"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-3500"	"Parcela L02-3500"	"1.423538"	"-60.984451"		"107.5"		"estéril"
"6717"	"COS1112010"	"Costa, F.M."	"111"	"10"	"2"	"2010"	"Sapotaceae"	"Pradosia"	"schomburgkiana"		"Pradosia schomburgkiana"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"206.7"		"estéril"
"6718"	"PRA16492010"	"Prata, E."	"1649"	"9"	"2"	"2010"	"Selaginellaceae"	"Selaginella"	"sp.1"		"Selaginella"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"284.9"		"estéril"
"6719"	"VIC102112010"	"Vicentini, A."	"10211"	"5"	"2"	"2010"	"Rubiaceae"	"Faramea"	"pendula"		"Faramea pendula"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"112"		"estéril"
"6720"	"DÁV55702010"	"Dávila, N.C."	"5570"	"9"	"2"	"2010"	"Rapateaceae"	"Schoenocephalium"	"cucullatum"		"Schoenocephalium cucullatum"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"18.1"		"flores"
"6721"	"SAK12142010"	"Sakagawa, S."	"1214"	"4"	"2"	"2010"	"Ochnaceae"	"Sauvagesia"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"36.6"		"frutos"
"6722"	"ASS21032010"	"Assunção, P.A.C.L."	"2103"	"29"	"3"	"2010"	"Annonaceae"	"Annona"	"densicoma"		"Annona cf. densicoma"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L03-4500"	"Parcela L03-4500"	"1.423538"	"-60.984451"		"12.2"		"estéril"
"6723"	"PRA17852009"	"Prata, E."	"1785"	"8"	"11"	"2009"	"Sapotaceae"	"Manilkara"	"bidentata"		"Manilkara bidentata"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"45.1"		"estéril"
"6724"	"SAK16742010"	"Sakagawa, S."	"1674"	"15"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"174"		"estéril"
"6725"	"COS24822010"	"Costa, F.M."	"2482"	"10"	"2"	"2010"	"Malvaceae"	"Eriotheca"	"globosa"		"Eriotheca globosa"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"27.7"		"estéril"
"6726"	"BER13572010"	"Berg, C.C."	"1357"	"4"	"2"	"2010"	"Rubiaceae"	"Sipanea"	"pratensis"		"Sipanea pratensis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"18.4"		"estéril"
"6727"	"DÁV1642010"	"Dávila, N.C."	"164"	"1"	"4"	"2010"	"Burseraceae"	"Protium"			"Protium"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"19.7"		"estéril"
"6728"	"BAT3212010"	"Batista, T.A."	"321"	"5"	"4"	"2010"	"Annonaceae"	"Guatteria"	"citriodora"		"Guatteria citriodora"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"27.2"		"estéril"
"6729"	"CAR7752009"	"Carvalho, F.A."	"775"	"5"	"11"	"2009"	"Sapotaceae"	"Pradosia"	"schomburgkiana"		"Pradosia schomburgkiana"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"14.5"		"estéril"
"6730"	"HAU10042010"	"Haught, O.L."	"1004"	"10"	"2"	"2010"	"Marcgraviaceae"	"Norantea"	"guianensis"		"Norantea guianensis"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"46.7"		"estéril"
"6731"	"DÁV3382010"	"Dávila, N.C."	"338"	"10"	"2"	"2010"	"Rubiaceae"	"Palicourea"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"38.9"		"estéril"
"6732"	"VIC18962010"	"Vicentini, A."	"1896"	"10"	"4"	"2010"	"Chrysobalanaceae"					"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-4500"	"Parcela L06-4500"	"1.423538"	"-60.984451"		"95.2"		"estéril"
"6733"	"COS8202010"	"Costa, F.M."	"820"	"15"	"2"	"2010"	"Pentaphylacaceae"	"Freziera"	"carinata"		"Freziera carinata"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"29.4"		"estéril"
"6734"	"CAM14562010"	"Campos, P."	"1456"	"22"	"3"	"2010"	"Clusiaceae"				"Clusiaceae"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"18.6"		"estéril"
"6735"	"CAM12010"	"Campos, P."	"1"	"30"	"3"	"2010"	"Combretaceae"	"Buchenavia"	"sp.3"		"Buchenavia"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-4500"	"Parcela L05-4500"	"1.423538"	"-60.984451"		"20.2"		"estéril"
"6736"	"PER27932009"	"Perdiz, R.O."	"2793"	"8"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"hirsuta"		"Pagamea hirsuta"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"57"		"estéril"
"6737"	"COS10762010"	"Costa, F.M."	"1076"	"5"	"4"	"2010"	"Sapotaceae"					"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"57.4"		"estéril"
"6738"	"VIC14002009"	"Vicentini, A."	"1400"	"13"	"11"	"2009"	"Rubiaceae"				"Rubiaceae"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"379.8"		"estéril"
"6739"	"DÁV31582010"	"Dávila, N.C."	"3158"	"1"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"occulta"		"Pagamea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"104.5"		"estéril"
"6740"	"DÁV25402010"	"Dávila, N.C."	"2540"	"10"	"2"	"2010"	"Cyperaceae"	"Calyptrocarya"	"sp.1"		"Calyptrocarya"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"102.3"		"estéril"
"6741"	"CAM1859A2010"	"Campos, P."	"1859A"	"10"	"2"	"2010"	"Sapotaceae"	"Pouteria"	"glomerata"		"Pouteria glomerata"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"145.5"		"estéril"
"6742"	"BEN5762010"	"Benoist, R."	"576"	"30"	"1"	"2010"	"Apocynaceae"	"Tabernaemontana"	"sp.1"		"Tabernaemontana"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"36.1"		"estéril"
"6743"	"MAT18952009"	"F. Matos"	"1895"	"5"	"11"	"2009"	"Chrysobalanaceae"	"Hirtella"	"schultesii"		"Hirtella schultesii"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"24.9"		"estéril"
"6744"	"DAM4212010"	"Damasco, G."	"421"	"22"	"3"	"2010"	"Burseraceae"	"Protium"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"157"		"estéril"
"6745"	"MAT5022010"	"F. Matos"	"502"	"12"	"2"	"2010"	"Clusiaceae"	"Clusia"	"sp.4"		"Clusia"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-3500"	"Parcela L02-3500"	"1.423538"	"-60.984451"		"45.7"		"estéril"
"6746"	"NUÑ029A2010"	"Nuñez, P."	"029A"	"9"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"357.5"		"estéril"
"6747"	"DÁV5512010"	"Dávila, N.C."	"551"	"8"	"4"	"2010"	"Moraceae"	"Brosimum"	"guianense"		"Brosimum guianense"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-2500"	"Parcela L06-2500"	"1.423538"	"-60.984451"		"45.6"		"estéril"
"6748"	"CAM1102009"	"Campos, P."	"110"	"8"	"11"	"2009"	"Clusiaceae"	"Clusia"	"spathulifolia"		"Clusia spathulifolia"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"14.9"		"estéril"
"6749"	"PRA10252010"	"Prata, E."	"1025"	"5"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"sp. nov. bahiana"		"Pagamea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"27.9"		"estéril"
"6750"	"PRA8222009"	"Prata, E."	"822"	"8"	"11"	"2009"	"Rubiaceae"	"Platycarpum"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"124.8"		"estéril"
"6751"	"CAR31422010"	"Carvalho, F.A."	"3142"	"25"	"3"	"2010"	"Burseraceae"	"Protium"				"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"190.5"		"frutos"
"6752"	"ARA62432010"	"Araújo, A."	"6243"	"30"	"1"	"2010"	"Sapindaceae"					"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"146.5"		"frutos"
"6753"	"HUB9052010"	"Huber, O."	"905"	"5"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"344.7"		"estéril"
"6754"	"VIC9832010"	"Vicentini, A."	"983"	"6"	"2"	"2010"	"Lentibulariaceae"	"Utricularia"	"foliosa"		"Utricularia cf. foliosa"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"280.5"		"estéril"
"6755"	"YAN132009"	"Yanez, M."	"13"	"5"	"11"	"2009"	"Burseraceae"	"Protium"	"hebetatum"		"Protium hebetatum"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"14.2"		"estéril"
"6756"	"BAR24992010"	"Barbosa, C."	"2499"	"21"	"3"	"2010"	"Sapotaceae"	"Ecclinusa"			"Ecclinusa"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"146.9"		"estéril"
"6757"	"CAR17112010"	"Carvalho, F.A."	"1711"	"10"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"puberula"		"Pagamea puberula"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"158.2"		"estéril"
"6758"	"EST5072010"	"Esteves, S.M."	"507"	"10"	"2"	"2010"	"Fabaceae"	"Macrolobium"			"Macrolobium"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"125.8"		"estéril"
"6759"	"OLI6212010"	"Oliveira, A.A."	"621"	"1"	"4"	"2010"	"Clusiaceae"	"Caraipa"	"sp.1"		"Caraipa"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"49.8"		"estéril"
"6760"	"CAM1862010"	"Campos, P."	"186"	"5"	"4"	"2010"	"Piperaceae"	"Piper"			"Piper"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"118.3"		"estéril"
"6761"	"HOL18892010"	"Holst, B.K."	"1889"	"1"	"4"	"2010"	"Ochnaceae"	"Ouratea"	"spruceana"		"Ouratea cf. spruceana"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"12.8"		"estéril"
"6762"	"COS12652010"	"Costa, F.M."	"1265"	"5"	"4"	"2010"	"Euphorbiaceae"	"Conceveiba"	"guianensis"		"Conceveiba guianensis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"14.3"		"estéril"
"6763"	"COS7472010"	"Costa, F.M."	"747"	"24"	"3"	"2010"	"Rubiaceae"	"Palicourea"	"barraensis"		"Palicourea barraensis"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"16.3"		"estéril"
"6764"	"COS4002010"	"Costa, F.M."	"400"	"8"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"106.6"		"estéril"
"6765"	"DÁV19902010"	"Dávila, N.C."	"1990"	"6"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"128.2"		"estéril"
"6766"	"PRA11112010"	"Prance, G."	"1111"	"12"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"duckei"		"Pagamea duckei"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-3500"	"Parcela L02-3500"	"1.423538"	"-60.984451"		"13.7"		"estéril"
