"WikiEspecimenID"	"IDENTIFICADOR"	"COLLECTOR"	"NUMBER"	"COLLDD"	"COLLMM"	"COLLYY"	"FAMILY"	"GENUS"	"SPECIES"	"INFRASPECIES"	"NOME"	"HABITAT_CLASSE"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"DAPmm"	"ALTURAm"	"FERTILIDADE"
"9008"	"COS10621986"	"Costa, F.M."	"1062"	"21"	"2"	"1986"	"Lauraceae"	"Mezilaurus"					"Colombia"	"Solano"	"Caquetá"				"-0.416667"	"-72.3167"			"3"	"estéril"
"9009"	"VIC10521990"	"Vicentini, A."	"1052"	"20"	"10"	"1990"	"Combretaceae"	"Buchenavia"			"Buchenavia"		"Colombia"	"Solano"	"Caquetá"	"Aeropuerto Araracuara"	"Aeropuerto Araracuara"	"Aeropuerto Araracuara"	"-0.416667"	"-72.3333"		"2.5"	"4"	"botões"
"9010"	"PER4842000"	"Perdiz, R.O."	"484"	"6"	"6"	"2000"	"Fabaceae"	"Macrolobium"			"Macrolobium"		"Colombia"	"Solano"	"Caquetá"	"Chiribiquete"	"Chiribiquete"	"Chiribiquete"	"0.0711111"	"-72.4467"		"7"	"3.1"	"estéril"
"9011"	"DÁV421999"	"Dávila, N.C."	"42"	"23"	"3"	"1999"	"Fabaceae"	"Inga"			"Inga"		"Colombia"	"Solano"	"Caquetá"	"Chiribiquete"	"Chiribiquete"	"Chiribiquete"	"0.0722222"	"-72.4472"			"8"	"frutos"
"9012"	"COS2401989"	"Costa, F.M."	"240"	"27"	"1"	"1989"	"Cyperaceae"						"Colombia"	"Solano"	"Caquetá"	"Aeropuerto Araracuara"	"Aeropuerto Araracuara"	"Aeropuerto Araracuara"	"-0.416667"	"-72.3167"		"5"	"3.5"	"flores"
"9013"	"DÁV8691980"	"Dávila, N.C."	"869"	"29"	"7"	"1980"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Acará"	"Pará"	"Campina do Guajará"	"Campina do Guajará"	"Campina do Guajará"	"-2"	"-48.25"			"3"	"frutos"
"9014"	"CAM14801944"	"Campos, P."	"1480"	"29"	"2"	"1944"	"Burseraceae"	"Protium"	"calanense"		"Protium calanense"		"Brasil"	"Acará"	"Pará"	"Campina do Guajará"	"Campina do Guajará"	"Campina do Guajará"	"-1.63472"	"-48.2703"			"6.4"	"frutos"
"9015"	"COS2851981"	"Costa, F.M."	"285"	"27"	"4"	"1981"	"Rubiaceae"				"Rubiaceae"		"Brasil"	"Afuá"	"Pará"	"Rio Massocari-Macapá"	"Rio Massocari-Macapá"	"Rio Massocari-Macapá"	"0.0666667"	"-50.9167"			"3"	"flores"
"9016"	"JAN5561962"	"Jansen-jacobs, M.J."	"556"	"11"	"2"	"1962"	"Chrysobalanaceae"	"Hirtella"	"racemosa"		"Hirtella racemosa"		"Brasil"	"Afuá"	"Pará"	"Porto Palton"	"Porto Palton"	"Porto Palton"	"0.0666667"	"-50.9167"			"3.5"	"flores"
"9017"	"PER307351980"	"Perdiz, R.O."	"30735"	"17"	"7"	"1980"	"Rubiaceae"	"Palicourea"					"Brasil"	"Afuá"	"Pará"	"São Joaquim de Pacui-Macapá"	"São Joaquim de Pacui-Macapá"	"São Joaquim de Pacui-Macapá"	"0.0666667"	"-50.9167"			"4.5"	"frutos"
"9018"	"COS11962"	"Costa, F.M."	"1"	"18"	"7"	"1962"	"Eriocaulaceae"	"Syngonanthus"	"setifolius"		"Syngonanthus aff. setifolius"		"Brasil"	"Afuá"	"Pará"	"Rio Pedreira"	"Rio Pedreira"	"Rio Pedreira"	"0.0194444"	"-50.7833"			"2"	"frutos"
"9019"	"BRA15271961"	"Braga-neto, R."	"1527"	"18"	"9"	"1961"	"Malpighiaceae"	"Banisteriopsis"	"sp.1"		"Banisteriopsis"		"Brasil"	"Afuá"	"Pará"	"Rio Araguari"	"Rio Araguari"	"Rio Araguari"	"0.0666667"	"-50.9167"			"4"	"frutos"
"9020"	"CAR5331980"	"Carvalho, F.A."	"533"	"20"	"10"	"1980"	"Annonaceae"	"Guatteria"			"Guatteria"		"Brasil"	"Afuá"	"Pará"	"Igarapé do Lago"	"Igarapé do Lago"	"Igarapé do Lago"	"0.0666667"	"-50.9167"			"5"	"flores"
"9021"	"ARA7981969"	"Terra-Araujo, M.H."	"798"	"27"	"6"	"1969"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Almeirim"	"Pará"	"Arumanduba"	"Arumanduba"	"Arumanduba"	"-1.00278"	"-52.45"		"10"	"7"	"frutos"
"9022"	"CAR1971986"	"Carvalho, F.A."	"197"	"26"	"3"	"1986"	"Malpighiaceae"	"Byrsonima"	"punctulata"		"Byrsonima punctulata"		"Brasil"	"Almeirim"	"Pará"	"Monte Dourado"	"Monte Dourado"	"Monte Dourado"	"-1.08333"	"-53.1667"			"1"	"flores"
"9023"	"FIN20111983"	"Fine, P."	"2011"	"5"	"5"	"1983"	"Fabaceae"	"Indet"	"Papilionoideae sp.1"		"Fabaceae"		"Brasil"	"Altamira"	"Pará"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"-9"	"-54.9667"			"1"	"frutos"
"9024"	"CAR6531977"	"Carvalho, F.A."	"653"	"19"	"9"	"1977"	"Chrysobalanaceae"	"Licania"			"Licania"		"Brasil"	"Altamira"	"Pará"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"-8.5"	"-55"			"2"	"frutos"
"9025"	"DÁV3571974"	"Dávila, N.C."	"357"	"23"	"6"	"1974"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Brasil"	"Altamira"	"Pará"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"-8.95"	"-54.9"			"2"	"frutos"
"9026"	"CAM112691977"	"Campos, P."	"11269"	"19"	"7"	"1977"	"Fabaceae"	"Aldina"	"heterophylla"		"Aldina heterophylla"		"Brasil"	"Altamira"	"Pará"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"Região da Serra do Cachimbo"	"-8.5"	"-55"			"2"	"frutos"
"9027"	"PRA12341953"	"Prata, E."	"1234"	"30"	"12"	"1953"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Guyana"	"Amsterdam (Demerara River) / Vriesland"	"Demerara-Mahaica"	"Atkinson field"	"Atkinson field"	"Atkinson field"	"4.1765"	"-58.2972"			"4"	"flores"
"9028"	"DÁV17941992"	"Dávila, N.C."	"1794"	"30"	"11"	"1992"	"Melastomataceae"						"Guyana"	"Amsterdam (Demerara River) / Vriesland"	"Demerara-Mahaica"	"Santa Mission"	"Santa Mission"	"Santa Mission"	"4.1765"	"-58.3833"			"8"	"flores"
"9029"	"PER20661968"	"Perdiz, R.O."	"2066"	"16"	"3"	"1968"	"Myrtaceae"	"Myrcia"					"Brasil"	"Araguaína"	"Tocantins"	"Araguaína"	"Araguaína"	"Araguaína"	"-7.2"	"-48.2"			"2"	"frutos"
"9030"	"HOP25911875"	"Hopkins, M.J.G."	"2591"	"30"	"11"	"1875"	"Menispermaceae"	"Abuta"	"grandifolia"		"Abuta grandifolia"		"French Guiana"	"Awala-Yalimapo"	"Saint-Laurent-du-Maroni"				"5.69417"	"-53.9136"				"flores"
"9031"	"COS12501841"	"Costa, F.M."	"1250"	"30"	"11"	"1841"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"French Guiana"	"Awala-Yalimapo"	"Saint-Laurent-du-Maroni"				"5.68972"	"-53.8733"
"9032"	"CAR18241984"	"Carvalho, F.A."	"1824"	"4"	"3"	"1984"	"Rubiaceae"	"Pagamea"	"coriacea"	"acuta"	"Pagamea coriacea var. acuta"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.8"	"-63.1333"		"8"	"4"	"flores"
"9033"	"COS62921985"	"Costa, F.M."	"6292"	"12"	"7"	"1985"	"Rubiaceae"	"Pagamea"	"montana"		"Pagamea montana"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3333"			"1"	"flores"
"9034"	"DÁV7391985"	"Dávila, N.C."	"739"	"2"	"7"	"1985"	"Myrtaceae"	"Eugenia"	"citrifolia"		"Eugenia cf. citrifolia"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.7"	"-63.3667"				"flores"
"9035"	"DÁV591985"	"Dávila, N.C."	"59"	"2"	"7"	"1985"	"Rubiaceae"	"Pagamea"	"thyrsiflora"		"Pagamea thyrsiflora"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.5"	"-63.5"			"1"	"botões"
"9036"	"PRA15381985"	"Prata, E."	"1538"	"30"	"6"	"1985"	"Fabaceae"				"Fabaceae"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.7"	"-63.3667"			"1"	"flores"
"9037"	"PRA14411979"	"Prata, E."	"1441"	"29"	"6"	"1979"	"Rubiaceae"	"Pagamea"	"montana"		"Pagamea montana"		"Brasil"	"Barcelos"	"Amazonas"	"Lago Temendauí"	"Lago Temendauí"	"Lago Temendauí"	"-0.583333"	"-64.6667"				"frutos"
"9038"	"PRA55441979"	"Prata, E."	"5544"	"30"	"6"	"1979"	"Fabaceae"	"Macrolobium"	"arenarium"		"Macrolobium arenarium"		"Brasil"	"Barcelos"	"Amazonas"	"Lago Temendauí"	"Lago Temendauí"	"Lago Temendauí"	"-0.583333"	"-64.6667"			"5"	"flores"
"9039"	"ASS19821977"	"Assis, R.L."	"1982"	"26"	"2"	"1977"	"Fabaceae"	"Macrolobium"			"Macrolobium"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3333"			"3"	"frutos"
"9040"	"DÁV22831979"	"Dávila, N.C."	"2283"	"4"	"9"	"1979"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Barcelos"	"Amazonas"	"Lago Temendauí"	"Lago Temendauí"	"Lago Temendauí"	"-0.486158"	"-64.7593"			"1.75"	"flores"
"9041"	"DÁV18291965"	"Dávila, N.C."	"1829"	"16"	"3"	"1965"	"Orchidaceae"						"Brasil"	"Belém"	"Pará"	"Estrada Belém-Mosqueiro"	"Estrada Belém-Mosqueiro"	"Estrada Belém-Mosqueiro"	"-1.13333"	"-48.3917"			"4"	"flores"
"9042"	"DAM1921929"	"Damasco, G."	"192"	"3"	"11"	"1929"	"Rubiaceae"	"Remijia"					"Brasil"	"Belém"	"Pará"	"Ilha do Mosqueiro"	"Ilha do Mosqueiro"	"Ilha do Mosqueiro"	"-1.11667"	"-48.4"			"5.25"	"flores"
"9043"	"VIC58381942"	"Vicentini, A."	"5838"	"30"	"8"	"1942"	"Loranthaceae"				"Loranthaceae"		"Brasil"	"Belém"	"Pará"	"São Joaquim"	"São Joaquim"	"São Joaquim"	"-1.45833"	"-48.4917"			"6.4"	"flores"
"9044"	"ARA57151929"	"Terra-Araujo, M.H."	"5715"	"31"	"3"	"1929"	"Euphorbiaceae"	"Hevea"	"brasiliensis"		"Hevea brasiliensis"		"Brasil"	"Belém"	"Pará"				"-1.45"	"-48.4833"				"frutos"
"9045"	"PRA5921929"	"Prata, E."	"592"	"31"	"3"	"1929"	"Rubiaceae"	"Sipanea"	"pratensis"		"Sipanea pratensis"		"Brasil"	"Belém"	"Pará"				"-1.45"	"-48.4833"				"frutos"
"9046"	"PRA469"	"Prata, E."	"469"				"Myrtaceae"	"Myrcia"	"sp.6"		"Myrcia"		"Brasil"	"Belém"	"Pará"	"Guamá"	"Guamá"	"Guamá"	"-1.456"	"-48.504"
"9047"	"DÁV652601897"	"Dávila, N.C."	"65260"	"22"	"10"	"1897"	"Humiriaceae"				"Humiriaceae"		"Brasil"	"Belém"	"Pará"	"Bairro da Sacramenta"	"Bairro da Sacramenta"	"Bairro da Sacramenta"	"-1.45"	"-48.4833"				"flores; frutos"
"9048"	"PRA3361949"	"Prata, E."	"336"	"14"	"1"	"1949"	"Apocynaceae"	"Couma"	"arenicola"		"Couma arenicola"		"Suriname"	"Bigi Poika"	"Para"	"Tibiti savanne"	"Tibiti savanne"	"Tibiti savanne"	"5.38333"	"-55.9333"			"4"	"flores; frutos"
"9049"	"GAR10441986"	"Garcia-Barriga, H."	"1044"	"2"	"8"	"1986"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Boa Vista"	"Roraima"	"Estrada da Serra Grande"	"Estrada da Serra Grande"	"Estrada da Serra Grande"	"2.83333"	"-60.6667"				"flores"
"9050"	"SIL4401986"	"Silva, L.A.M."	"440"	"7"	"8"	"1986"	"Picrodendraceae"	"Podocalyx"	"loranthoides"		"Podocalyx loranthoides"		"Brasil"	"Boa Vista"	"Roraima"	"Estrada para Colônia Apiaui"	"Estrada para Colônia Apiaui"	"Estrada para Colônia Apiaui"	"2.83333"	"-60.6667"			"2"	"frutos"
"9051"	"PER18551993"	"Perdiz, R.O."	"1855"	"29"	"4"	"1993"	"Cyrillaceae"	"Cyrilla"	"racemiflora"		"Cyrilla racemiflora"		"Guyana"	"Bonasika / Boerasirie"	"Demerara-Mahaica"	"Kajarau Creek"	"Kajarau Creek"	"Kajarau Creek"	"6.46667"	"-58.5333"				"frutos"
"9052"	"COS68001980"	"Costa, F.M."	"6800"	"7"	"4"	"1980"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Bragança"	"Pará"	"Caratateua"	"Caratateua"	"Caratateua"	"-1.05"	"-46.6667"				"flores"
"9053"	"MAT18211980"	"Mattos Silva, L.A."	"1821"	"18"	"3"	"1980"	"Rubiaceae"						"Brasil"	"Breu Branco"	"Pará"	"Represa Tucuruí"	"Represa Tucuruí"	"Represa Tucuruí"	"-3.75"	"-49.65"			"2"	"frutos"
"9054"	"VIC3951924"	"Vicentini, A."	"395"	"1"	"12"	"1924"	"Ochnaceae"	"Ouratea"					"Suriname"	"Brownsweg"	"Brokopondo"	"Brownsberg"	"Brownsberg"	"Brownsberg"	"4.88333"	"-55.2167"			"6.4"	"flores"
"9055"	"PRA12651926"	"Prata, E."	"1265"	"7"	"12"	"1926"	"Orchidaceae"	"Epistephium"	"parviflorum"		"Epistephium parviflorum"		"Suriname"	"Brownsweg"	"Brokopondo"	"Brownsberg"	"Brownsberg"	"Brownsberg"	"4.88333"	"-55.2167"				"frutos"
"9056"	"CAR2162B?1925"	"Carvalho, F.A."	"2162B?"	"24"	"3"	"1925"	"Rubiaceae"	"Pagamea"	"pilosa"		"Pagamea pilosa"		"Suriname"	"Brownsweg"	"Brokopondo"	"Brownsberg"	"Brownsberg"	"Brownsberg"	"4.88333"	"-55.2167"			"6.4"	"frutos"
"9057"	"COS4001982"	"Costa, F.M."	"400"	"9"	"4"	"1982"	"Humiriaceae"	"Saccoglottis"	"sp.1"		"Saccoglottis"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3891"	"-38.9161"			"6.4"	"flores"
"9058"	"DÁV4921986"	"Dávila, N.C."	"492"	"7"	"7"	"1986"	"Rubiaceae"	"Faramea"	"pendula"		"Faramea pendula"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3833"	"-38.9167"			"2"	"flores"
"9059"	"CAM18911987"	"Campos, P."	"1891"	"10"	"7"	"1987"	"Rubiaceae"	"Pagamea"	"capitata"		"Pagamea capitata"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3833"	"-38.9167"			"2"	"flores"
"9060"	"CAM8641996"	"Campos, P."	"864"	"28"	"10"	"1996"	"Sapotaceae"	"Chrysophyllum"	"eximium"		"Chrysophyllum eximium"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3891"	"-38.9161"			"2"	"frutos"
"9061"	"ASS12871993"	"Assunção, P.A.C.L."	"1287"	"14"	"8"	"1993"	"Ochnaceae"						"Brasil"	"Cairu"	"Bahia"				"-13.5"	"-39.05"			"1.5"	"frutos"
"9062"	"SIL53081993"	"Silva, A.G."	"5308"	"12"	"8"	"1993"	"Rubiaceae"	"Pagamea"	"coriacea"	"acuta"	"Pagamea coriacea var. acuta"		"Brasil"	"Cairu"	"Bahia"	"Fazenda Maramdiba"	"Fazenda Maramdiba"	"Fazenda Maramdiba"	"-13.5"	"-39.05"			"2"	"estéril"
"9063"	"PRA54451980"	"Prata, E."	"5445"	"20"	"4"	"1980"	"Rubiaceae"	"Psychotria"	"amplectens"		"Psychotria amplectens"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3891"	"-38.9161"				"flores"
"9064"	"VIC1975/1751980"	"Vicentini, A."	"1975/175"	"20"	"4"	"1980"	"Araceae"	"Anthurium"					"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3891"	"-38.9161"				"frutos"
"9065"	"DÁV17971987"	"Dávila, N.C."	"1797"	"13"	"9"	"1987"	"Rubiaceae"						"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3891"	"-38.9161"			"2"	"frutos"
"9066"	"COS10832000"	"Costa, F.M."	"1083"	"26"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3981"	"-38.9178"		"3"	"2"	"flores"
"9067"	"CAR6142000"	"Carvalho, F.A."	"614"	"26"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3969"	"-38.9194"		"8"	"4"	"flores; frutos"
"9068"	"POM28602000"	"Pombo, M.M."	"2860"	"26"	"6"	"2000"	"Rubiaceae"	"Platycarpum"	"froesii"		"Platycarpum cf. froesii"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.4022"	"-38.9186"		"3"	"4"	"flores; frutos"
"9069"	"CAM14152000"	"Campos, P."	"1415"	"26"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"plicata"		"Pagamea plicata"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3844"	"-38.9156"		"5"	"2.5"	"flores"
"9070"	"CID23982000"	"Cid, C.A."	"2398"	"26"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"glabrescens"		"Pagamea"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3839"	"-38.9161"		"5"	"2.5"	"flores; frutos"
"9071"	"PER214392000"	"Perdiz, R.O."	"21439"	"26"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3919"	"-38.9197"		"6"	"4"	"flores"
"9072"	"VIC10761996"	"Vicentini, A."	"1076"	"4"	"10"	"1996"	"Rubiaceae"	"Pagamea"	"aracaensis"		"Pagamea aracaensis"		"Brasil"	"Cairu"	"Bahia"	"Ilha de Tinharé"	"Ilha de Tinharé"	"Ilha de Tinharé"	"-13.3891"	"-38.9161"			"3"	"frutos"
"9073"	"SMI7821984"	"Smith, A.C."	"782"	"8"	"12"	"1984"	"Lamiaceae"	"Hyptis"					"Brasil"	"Calçoene"	"Amapá"	"BR-156, ca. km 380"	"BR-156, ca. km 380"	"BR-156, ca. km 380"	"2.46667"	"-51"			"2"	"flores"
"9074"	"VIC1580B1984"	"Vicentini, A."	"1580B"	"12"	"12"	"1984"	"Apocynaceae"	"Aspidosperma"	"pachypterum"		"Aspidosperma pachypterum"		"Brasil"	"Calçoene"	"Amapá"	"BR-156, ca. km 380"	"BR-156, ca. km 380"	"BR-156, ca. km 380"	"4.5689"	"-50.9167"				"flores"
"9075"	"HOP9991984"	"Hopkins, M.J.G."	"999"	"8"	"12"	"1984"	"Cyperaceae"	"Fimbristylis"	"sp.1"		"Fimbristylis"		"Brasil"	"Calçoene"	"Amapá"	"BR-156, ca. km 380"	"BR-156, ca. km 380"	"BR-156, ca. km 380"	"2.46667"	"-51.0167"			"9"	"flores"
"9076"	"PRA1621962"	"Prata, E."	"162"	"20"	"8"	"1962"	"Adiantaceae"	"Trichomanes"	"cellulosum"		"Trichomanes cellulosum"		"Brasil"	"Calçoene"	"Amapá"				"4.1761"	"-50.9167"			"2.5"	"frutos"
"9077"	"DAM7721895"	"Damasco, G."	"772"	"17"	"10"	"1895"	"Ochnaceae"	"Sauvagesia"	"fruticosa"		"Sauvagesia fruticosa"		"Brasil"	"Calçoene"	"Amapá"	"Cunani"	"Cunani"	"Cunani"	"2.86667"	"-51.1"			"2.5"	"flores"
"9078"	"CÁR12312000"	"Cárdenas, D."	"1231"	"24"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"glabrescens"		"Pagamea"		"Brasil"	"Camaçari"	"Bahia"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"-12.7256"	"-38.1867"		"2"	"2"	"botões; frutos"
"9079"	"PRA412000"	"Prata, E."	"41"	"24"	"6"	"2000"	"Eriocaulaceae"	"Syngonanthus"	"williamsii"		"Syngonanthus williamsii"		"Brasil"	"Camaçari"	"Bahia"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"-12.725"	"-38.1864"		"1"	"1.5"	"flores; frutos"
"9080"	"DÁV55392000"	"Dávila, N.C."	"5539"	"24"	"6"	"2000"	"Marcgraviaceae"	"Norantea"	"guianensis"		"Norantea guianensis"		"Brasil"	"Camaçari"	"Bahia"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"-12.7244"	"-38.1867"			"1"	"estéril"
"9081"	"CAM57922000"	"Campos, P."	"5792"	"24"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"puberula"		"Pagamea puberula"		"Brasil"	"Camaçari"	"Bahia"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"-12.7242"	"-38.1872"		"1"	"1.5"	"botões"
"9082"	"ROS1081B2000"	"Rosa, N.A."	"1081B"	"24"	"6"	"2000"	"Burseraceae"	"Protium"					"Brasil"	"Camaçari"	"Bahia"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"-12.7258"	"-38.1864"		"1"	"1.5"	"flores"
"9083"	"ALM150132000"	"Almeida, J.F."	"15013"	"24"	"6"	"2000"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Brasil"	"Camaçari"	"Bahia"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"-12.7239"	"-38.1867"			"1"	"estéril"
"9084"	"CAR11372000"	"Carvalho, F.A."	"1137"	"24"	"6"	"2000"	"Melastomataceae"	"Clidemia"	"epiphytica"		"Clidemia epiphytica"		"Brasil"	"Camaçari"	"Bahia"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"BA-099 estrada do côco"	"-12.7236"	"-38.1867"		"1"	"1"	"frutos"
"9085"	"COS57681981"	"Costa, F.M."	"5768"	"24"	"7"	"1981"	"Rubiaceae"	"Pagamea"	"thyrsiflora"		"Pagamea thyrsiflora"		"Brasil"	"Camamu"	"Bahia"	"Ambar"	"Ambar"	"Ambar"	"-13.9167"	"-39"			"1.5"	"flores"
"9086"	"DÁV54341981"	"Dávila, N.C."	"5434"	"24"	"7"	"1981"	"Sapotaceae"	"Pouteria"	"venosa"		"Pouteria venosa"		"Brasil"	"Camamu"	"Bahia"	"Ambar"	"Ambar"	"Ambar"	"-13.9167"	"-39"			"2"	"frutos"
"9087"	"COS2711994"	"Costa, F.M."	"271"	"15"	"2"	"1994"	"Lauraceae"				"Lauraceae"		"Brasil"	"Campo Novo do Parecis"	"Mato Grosso"	"Chapada dos Parecis"	"Chapada dos Parecis"	"Chapada dos Parecis"	"-13.0333"	"-58.2333"			"2"	"flores"
"9088"	"CAM633"	"Campos, P."	"633"				"Xyridaceae"						"Brasil"	"Cantá"	"Roraima"				"2.61"	"-60.597"
"9089"	"COS21637"	"Costa, F.M."	"21637"				"Rubiaceae"	"Pagamea"	"acrensis"		"Pagamea acrensis"		"Brasil"	"Cantá"	"Roraima"				"2.61"	"-60.597"
"9090"	"CAR146491986"	"Carvalho, F.A."	"14649"	"1"	"8"	"1986"	"Rubiaceae"						"Brasil"	"Cantá"	"Roraima"				"2.83333"	"-60.5833"			"1"	"flores"
"9091"	"CAR8922000"	"Carvalho, F.A."	"892"	"7"	"8"	"2000"	"Myrtaceae"				"Myrtaceae"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.47972"	"-60.9689"		"2"	"2"	"estéril"
"9092"	"DÁV11062000"	"Dávila, N.C."	"1106"	"7"	"8"	"2000"	"Clusiaceae"	"Clusia"					"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.48056"	"-60.9689"		"3"	"3"	"estéril"
"9093"	"VIC3852000"	"Vicentini, A."	"385"	"7"	"8"	"2000"	"Rubiaceae"	"Remijia"	"firmula"		"Remijia firmula"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.47917"	"-60.9689"		"2"	"1.5"	"estéril"
"9094"	"COS5602000"	"Costa, F.M."	"560"	"7"	"8"	"2000"	"Lauraceae"	"Aniba"	"lancifolia"		"Aniba lancifolia"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.47833"	"-60.9689"		"1"	"2"	"estéril"
"9095"	"COS3261983"	"Costa, F.M."	"326"	"16"	"4"	"1983"	"Burseraceae"	"Protium"					"Brasil"	"Carolina"	"Maranhão"	"Pedra Caida"	"Pedra Caida"	"Pedra Caida"	"-7.13333"	"-47.4167"				"frutos"
"9096"	"CAR12531954"	"Carvalho, F.A."	"1253"	"17"	"12"	"1954"	"Eriocaulaceae"						"Suriname"	"Carolina"	"Para"	"Jodensavanna"	"Jodensavanna"	"Jodensavanna"	"5.41667"	"-54.9833"			"2"	"flores"
